74,171,4400
73,168,3526
75,108,5492
74,120,5465
72,144,3411
73,247,5182
74,161,4046
72,220,4273
73,74,3554
85,421,841
94,473,746
97,459,766
103,451,923
102,458,792
95,528,1093
96,467,750
93,391,1026
94,401,823
97,465,1134
96,410,1169
85,272,1883
82,268,1745
82,351,1739
77,365,2552
77,330,1542
77,302,2507
81,325,2968
82,368,1620
77,306,2895
79,290,2417
77,346,2132
79,283,1878
82,301,2685
78,321,2029
