103,520,553
105,434,858
113,400,776
118,439,858
116,496,679
115,381,1096
105,372,556
107,392,1038
102,385,888
106,425,1111
99,437,709
85,74,3774
84,84,5126
81,75,5488
77,81,3256
75,161,3141
76,179,3710
77,173,3568
75,104,3328
82,170,4530
77,69,3309
73,175,3139
76,370,1589
85,299,2623
91,280,1318
93,328,1384
86,295,1658
92,313,1266
95,359,1938
94,306,2867
86,260,1449
92,299,1528
86,257,2564
91,286,2681
85,263,2412
95,323,1704
